Hail ID,Date/Time,Latitude,Longitude,Nearest town,State,Hail size,Comments,
3998,2014-09-02 04:45:00,-30.8651,153.0845,SOUTH WEST ROCKS,NSW,2.0,NULL Report of isolated 2cm hail with a thunderstorm at South West Rocks on the Mid North Coast. Average hail size reported as 1.5cm.,
3999,2014-09-16 03:00:00,-34.1817,150.6012,PICTON,NSW,4.3,"Recorded in the logbook as reports from BOM facebook page, but unclear as to exact location of hail/thunderstorm. Entered Picton based on other information in the logbook and other information on Weatherzone forum from that time. %D LGA: Wollondilly Shire Golf ball sized hail reported with a thunderstorm in Sydney Metropolitan. Unclear of exact location of hail/thunderstorm.",
4000,2014-09-27 05:55:00,-28.9317,153.1678,TATHAM,NSW,2.9,"Report from the Northern NSW Severe Weather facebook page. Reports of 20cent piece sized hail at Tatham, 2.5cm hail at Kyogle, from thunderstorms in the Northern Rivers",
4001,2014-09-27 06:25:00,-28.6151,153.0011,KYOGLE,NSW,2.5,"NULL Reports of 20cent piece sized hail at Tatham, 2.5cm hail at Kyogle, from thunderstorms in the Northern Rivers",
4002,2014-10-12 20:40:00,-33.0984,148.8512,MOLONG,NSW,2.5,Logbook notes that spotter seemed less than confident about maximum hail size. Spotter report of hail to 2.5cm at Molong (Central Tablelands),
4003,2014-10-13 06:05:00,-29.7484,153.0345,GRAFTON AIRPORT,NSW,2.0,NULL Reports of hail to 2cm 30km SW of Grafton.,
4004,2014-10-14 01:30:00,-30.0984,153.1511,WOOLGOOLGA,NSW,3.0,North Coast Storm Chaser's FB page shows photo of large hail taken at Woolgoolga. Larger than 2cm size - logbook gives an estimate of 20-50 cent piece size. Photos of hail > 2cm from thunderstorms at Woolgoolga (Mid North Coast),
4005,2014-10-23 06:20:00,-28.8540,152.5164,TABULAM,NSW,2.0,Possibly a secondhand report - from a friend of the spotter? 2cm hail reported with a thunderstorm 15km S of Tabulam (Northern Tablelands),
4006,2014-11-05 02:55:00,-32.2484,148.6012,DUBBO,NSW,2.0,NULL Thunderstorm cell produced 2cm hail at Dubbo.%D Synoptic: low pressure trough moving across the state produced multiple severe thunderstorm cells (events) across central and NE NSW.,
4007,2014-11-05 04:00:00,-33.6067,150.8096,WINDSOR RAILWAY STATION,NSW,2.9,"Reports from 2GB Twitter. %D LGA: Hawkesbury City Council Reports of 20 cent piece sized hail at Windsor, and 4cm hail at Oakville with a thunderstorm cell.%D Synoptic: low pressure trough moving across the state produced multiple severe thunderstorm cells (events) across central and NE NSW.",
4008,2014-11-05 03:45:00,-33.6256,150.8932,OAKVILLE,NSW,4.0,"Average hail size 2.5cm. Largest size 4cm. %D LGA: Hawkesbury City Council Reports of 20 cent piece sized hail at Windsor, and 4cm hail at Oakville with a thunderstorm cell.%D Synoptic: low pressure trough moving across the state produced multiple severe thunderstorm cells (events) across central and NE NSW.",
4009,2014-11-05 04:45:00,-33.7484,150.7512,PENRITH,NSW,2.4,LGA: Penrith City Council 10 cent piece sized hail and heavy rainfall reported at Penrith with a thunderstorm.,
4010,2014-11-05 04:50:00,-32.9151,151.6178,EDGEWORTH,NSW,2.9,"LGA: Lake Macquarie City Council 20 cent piece sized hail reported at Edgeworth - Newcastle, with a thunderstorm. Synoptic: low pressure trough moving across the state produced multiple severe thunderstorm cells (events) across central and NE NSW.",
4011,2014-11-05 04:00:00,-31.5984,152.4678,COMBOYNE,NSW,5.0,"Spotter also reports hail damage: dented vehicles, damaged fruit and vegetable crops and some roof damage. 5cm hail and hail damage reported from Comboyne (Mid North Coast). Synoptic: low pressure trough moving across the state produced multiple severe thunderstorm cells (events) across central and NE NSW.",
4012,2014-11-22 06:00:00,-34.1721,142.2486,GOL GOL NORTH CREEK,NSW,0.0,"Sunraysia Daily reports extensive hail damage to crops in Gol Gol North. Quotes 'large hail' with no estimate on size. Also reports a tornado path. Estimates damages to crops likely to run into tens of millions of dollars. Media reports of tornado and hail damage reported at Gol Gol North (NE of Mildura, in SW NSW) with thunderstorms.",
4013,2014-12-01 03:00:00,-33.6984,149.8679,OBERON,NSW,2.9,NULL 20 cent piece sized hail reported with a thunderstorm at Oberon.,
4014,2014-12-01 03:15:00,-36.0652,146.9347,ALBURY AIRPORT,NSW,3.0,NULL 2-3cm hail reported at Albury with a thunderstorm.,
4015,2014-12-03 04:30:00,-34.4484,150.4512,MITTAGONG,NSW,3.0,NULL 2-3cm hail reported with a thunderstorm near Mittagong.,
4016,2014-12-04 05:57:00,-35.3333,149.1667,FYSHWICK,NSW,3.2,"From a weatherzone forum. 50 cent piece sized hail reported at Fyshwick, ACT.",
4017,2014-12-04 07:27:00,-35.1152,147.3679,WAGGA WAGGA,NSW,2.0,Instagram photos posted on a media site show hail ~2cm. Photos/reports of 2cm hail from a thunderstorm at Wagga Wagga.,
4018,2014-12-04 07:40:00,-33.6984,149.8679,OBERON,NSW,2.9,NULL 20 cent piece sized hail reported at Oberon.,
4019,2014-12-07 04:20:00,-33.7026,151.1123,HORNSBY,NSW,2.0,LGA: Hornsby Shire NULL,
4020,2014-12-07 04:25:00,-33.7234,151.0929,NORMANHURST,NSW,3.0,LGA: Hornsby Shire NULL,
4021,2014-12-07 04:30:00,-33.7484,151.1512,GORDON,NSW,2.0,LGA: Ku-Ring-gai Council NULL,
4022,2014-12-07 05:00:00,-33.7317,151.1346,TURRAMURRA,NSW,5.0,LGA: Ku-Ring-gai Council%D Weatherzone forum (online) report golf ball size hail. NULL,
4023,2014-12-09 06:00:00,-28.3317,153.3845,MURWILLUMBAH,NSW,4.3,Golf ball size hail from a second hand report called into Coffs Harbour Meteorological Office. NULL,
4024,2014-12-09 00:00:00,-28.3317,153.3845,MURWILLUMBAH,NSW,5.5,NULL NULL,
4025,2014-12-10 05:20:00,-32.9651,150.6679,PUTTY,NSW,10.0,NULL 10cm hail reported with a storm near Putty Rd,
4026,2014-10-22 00:00:00,-33.8333,116.3906,BOYUP BROOK,WA,2.9,"Widespread severe thunderstorms occurred along a surface trough (with associated mid-level trough) through southern and central parts of the SWLD on the afternoon and evening of Wednesday 22 October. Numerous pictures of hail well in excess of 20 cent piece size were uploaded to social media, particularly in the proximity of Boyup Brook; there were also reports of flash flooding from thunderstorm activities.%D %D A severe thunderstorm warning for dangerous winds, large hail and heavy rainfall was issued at 10:40am for south of a line from Augusta to Dwellingup to York to Mount Jackson to Albany. The warning was cancelled at 10:51pm. Large hail over south and eastern SWLD",
4027,2014-12-08 04:47:00,-32.6817,151.7845,SEAHAM,NSW,2.0,NULL 2cm hail reported at Clarence Town with a thunderstorm,
4028,2014-12-23 02:00:00,-33.5567,151.2179,PEAK HILL,NSW,2.5,Report came with the synop from peak Hill the following day. 1 dollar coin sized hail reported at Peak Hill with a thunderstorm.,
4029,2014-12-25 03:25:00,-33.8317,148.6512,COWRA AIRPORT,NSW,4.0,NULL Report of 4cm hail with thunderstorm at Cowra.,
4030,2015-01-19 09:36:00,-29.6651,151.6845,GLEN INNES AIRPORT,NSW,2.5,NULL 2.5cm hail reported to the SES at Glenn Innes (passed onto BOM by SES).,
4031,2015-02-02 00:00:00,-31.8364,115.8917,BALLAJURA,WA,1.7,"Storms once again formed during the day in the Central and Lower West with hail and wind damage reported from Geraldton to Perth. Marble sized hail was reported from Ballajura, Malaga and Connelly on social media. trees were brought down across Toodyay Road near Bolgart. Western Power reported around 8000 properties were without power in Perth and 18 000 in the Geraldton area during the storms. Storms in Central and Lower West with hail",
4032,2015-02-03 08:00:00,-20.6906,116.6950,THREE PEAKS,WA,2.0,"Continuing, widespread humidity over the southern half of the state, combined with a west coast trough led to an unstable airmass over the western Gascoyne and much of the SWLD. Early low-level dry air caused suppression of convection until mid to late afternoon. By 3pm, thunderstorms had started over much of the northern part of the area, and soon after extended to the southern half of the Central West. Initially, a Severe Thunderstorm Warning covered parts of the Gascoyne and Central West, but this was extended south to cover the Perth Metro and Mandurah after 3:30pm.%D %D While no observations of severe phenomena were observed for this event, radar indications strongly suggested severe thunderstorms occurred in the warning zone at times during the day. In the northern half of the warning area, storms around the Three Peaks township displayed VIL peaks of greater than 60kg/m2 (suggesting hail >= 2cm). Further south, a supercell developed near Yanchep with VIL peaks of greater than 110kg/m2. The widespread activity in the south generated a cold pool, which suppressed further storm activity; the STW for the Perth Metro was cancelled at 6:30pm. Storms continued further north until the STW cancellation at 11:30pm.%D %D Suspected severe thunderstorm in the Gascoyne and southwest",
4033,2015-01-31 01:40:00,-30.0957,153.1972,Woolgoolga,NSW,4.3,"Liam, a BOM storm spotter, reported golf-ball sized hail just north of Woolgoolga at 2:40pm. Reports and photos on social media also show large hail (about 3cm diameter) at Moonee Beach between 2pm and 5pm. The 2pm cell at Moonee Beach was part of the same multicell that Liam observed hail from. NULL",
4034,2015-01-31 01:00:00,-30.2042,153.1485,Moonee Beach,NSW,3.0,"Images of large hail on social media reported between 2pm and 5pm, but only two thunderstorm cells seem likely, one at 2:00pm and the other at 2:50pm, based on Grafton PPI. The 2pm cell was part of a multicell that impacted N of Woolgoolga at 2:40pm (Liam, a storm spotter reported this). Hence both reports are included in the same event. NULL",
4035,2015-01-31 02:00:00,-28.8430,0.0000,Alstonville,NSW,2.5,Storm spotter reports largest and most common hail size to be 2.5cm diameter. Timing of event corresponds well with Grafton PPI. NULL,
4036,2015-02-01 01:00:00,-32.0873,152.3748,Nabiac (near Foster),NSW,2.0,Storm spotter reports average and largest hail size of 2cm. Coverage sparse (25% or less). Vehicles dented. NULL,
4037,2015-02-26 07:50:00,-31.6061,152.4669,Comboyne,NSW,3.0,"Storm spotter at Comboyne reports thunderstorm producing 3cm hail, 60mm in 60 min, trees down. NULL",
4038,2015-02-26 07:20:00,-32.2637,150.8890,Muswellbrook,NSW,3.2,Weather Zone reports golf ball sized hail from thunderstorm at Muswellbrook. Local paper reports 50c piece sized hail. Weather Zone also reports wind damage (ripped veranda roof off a house). Radar shows cell was an anomalous left mover. NULL,
4039,2015-03-01 04:00:00,-34.0531,150.6984,Camden,NSW,2.9,"Thunderstorm produces report of 20c piece sized hail at Camden, 55kt gust at Campbelltown AWS. NULL",
4040,2015-03-11 06:25:00,-34.2918,150.5813,Bargo,NSW,3.0,"Thunderstorm produces 2-3cm hail in Bargo (Wollondilly LGA), 36kt 10min-mean wind at Badgerys Ck (LGA: City of Liverpool) and 39mm in 30 minutes at Guilford (LGA: City of Holroyd/Parramatta). NULL",
4041,2015-03-12 07:35:00,-33.6920,150.5458,Faulconbridge,NSW,4.3,"LGA: Blue Mountains. Thunderstorm produces large hail at Faulconbridge, with storm spotter reporting golf ball sized hail and Weatherzone relaying second hand reports of 5cm hail. SES report 70 callouts in the Faulconbridge/Springwood area. NULL",
4042,2015-03-12 07:50:00,-33.6352,150.2846,Blackheath,NSW,2.5,LGA: Blue Mountains. Spotter reports 2-2.5cm hail from thunderstorm. NULL,
4043,2015-03-12 08:30:00,-32.9300,150.7000,Putty,NSW,5.0,LGA: Singleton. Storm spotter reports 5-6cm hail from storm "earlier in the evening" (reported at 10:30pm). This is probably the cell that was near Putty about 7:24pm. NULL,
4044,2015-03-21 06:10:00,-30.4218,149.8546,Kentuckey Lane (Sth of Narrabri),NSW,10.0,Supercell outbreak. Estimate is based on photo evidence of hail being held in hands. Secondary photo's were obtained with measurements of the hand size allowing reasonable accuracy to be placed on the estimation of the hail size.%D There were other reports of golf ball hail and larger in the Narrabri area with this Supercell. Supercell was a right mover. NULL,
4045,2015-04-06 05:18:00,-32.9419,151.7677,Bar Beach - Newcastle,NSW,2.0,NULL NULL,
4046,2015-04-06 06:10:00,0.0000,0.0000,DUBBO,NSW,2.5,NULL NULL,
4047,2015-04-25 04:13:00,-33.6800,150.2900,Blackheath,NSW,2.5,Hail mostly 1cm. 2 to 2.5 cm were maximum stones. NULL,
4049,2014-02-26 04:25:00,-36.7967,147.5250,MITTA MITTA,VIC,2.4,NULL NULL,
4050,2014-09-09 05:30:00,-37.8142,145.2255,RINGWOOD MAGISTRATES COURT,VIC,3.8,no significant wind NULL,
4051,2014-09-09 05:30:00,-37.8396,145.2612,BAYSWATER SECONDARY COLLEGE,VIC,3.8,NULL NULL,
4052,2014-10-13 07:30:00,-36.6881,147.1444,TAWONGA,VIC,2.1,NULL NULL,
4053,2014-12-01 00:00:00,-36.7019,146.9109,POREPUNKAH POST OFFICE,VIC,3.2,NULL NULL,
4054,2014-12-01 00:00:00,-36.1211,146.8844,WODONGA,VIC,3.2,NULL NULL,
4055,2014-12-03 00:00:00,-34.1288,142.0042,YELTA,VIC,2.1,NULL NULL,
4056,2014-12-06 02:30:00,-36.3227,146.2814,WALDARA,VIC,2.5,NULL NULL,
4057,2014-12-01 03:00:00,-36.5222,146.4974,BOBINAWARRAH,VIC,2.2,NULL NULL,
4058,2014-12-16 02:12:00,-42.8900,147.3300,Hobart,TAS,2.5,"NULL Severe storms on the afternoon of the 16th caused flash flooding in Hobart. Large hail (diameter 2 to 2.5cm according to reports from the public) also caused damage about the southeast of the state including Hobart. See pictures at  http://www.themercury.com.au/news/tasmania/photos-fnj4f7k1-1227158372107?page=1 The SES reported hail damage to roofs in the northern suburbs of Hobart, Hobart city centre, and Sandy bay which caused water to flood into buildings. The Mercury website http://www.themercury.com.au/news/tasmania/freak-storm-brings-hail-and-heavy-rain-to-southern-tasmania/story-fnj4f7k1-1227158393426 reported water inundating one theatre at the State Cinema (which had to be evacuated), and water over Risdon Road between K Mart and the Brooker Av caused its closure. Some water over roads in Salamanca too. The TFS were kept busy with fire alarms that activated around Hobart (water into buildings) and TasNetworks reported power outages to 1500 homes about Mt Nelson, Sandy Bay, Taroona and Geilston Bay. Other news reports indicated that Taroona High School Presentation Evening was cancelled due to flooding of buildings, and caused its closure on the 17th.",
4061,2014-12-16 05:54:00,-42.8900,147.3300,Hobart,TAS,2.5,Hail 2 to 2.5cm in diameter fell about some of the eastern suburbs of Hobart. Hail 2 to 2.5cm in diameter fell about some of the eastern suburbs of Hobart. Some flash flooding may have also occurred.,
4062,2011-12-19 05:25:00,-42.8900,147.3300,Hobart,TAS,0.0,"Walnut sized hail was reported by a resident of Gepp Parade, Goodwood/Derwent Park NULL",
4063,2012-11-09 00:00:00,-42.9000,147.4420,ROKEBY,TAS,0.0,Large amounts of small hail was observed by Bureau forecasters who drove through the area. This storm seemed to move in an unusual direction (to the west) compared with other cells in the area at the time.,
4064,2012-11-09 00:25:00,-42.9800,147.3160,KINGSTON,TAS,0.0,Large amounts of small hail was reported with this storm. NULL,
4065,2015-10-10 07:00:00,-38.0422,145.3476,BERWICK,VIC,2.1,Report on social media including a photograph of hail in someone's hand. Estimate to be the size of a $2 coin. NULL,
4066,2015-08-24 11:30:00,-33.7151,149.8346,LAKE OBERON,NSW,2.1,Inside Warning Area NULL,
4067,2015-09-17 01:55:00,-32.7442,151.5872,EAST MAITLAND RAILWAY STATION,NSW,4.3,Grant at Williamtown called Fire Desk to phone in second hand report of golf ball sized hail in cell out at Maitland NULL,
4068,2015-09-17 02:17:00,-32.7651,151.7345,RAYMOND TERRACE,NSW,1.9,Ken Batt rings in to Grant (at Williamtown) to report 1-2cm hail at Raymond Terrace. NULL,
4069,2015-09-30 06:13:00,-32.0151,151.9345,GLOUCESTER,NSW,2.1,Call from Rebacca from the Gloucester Advocate reporting 1-2cm hail with a picture. NULL,
4070,2015-10-11 04:30:00,-31.5984,152.4678,COMBOYNE,NSW,2.5,"Storm spotter report: Collin Amoss (Comboyne, 45km SW of Port Macquarie)%D Largest Hailstone: 2.5cm%D Rainfall: 50mm within an hour%D Wind Gusts: Estimated ~80km/h (small limbs blown off trees)%D NULL",
4071,2015-10-31 05:30:00,-36.3712,144.2301,DINGEE,VIC,4.0,Report of 3 to 4cm hail at a farm near Dingee. Multiple reports of severe phenomena associated with left-moving storm in northern Victoria.,
4072,2015-10-31 06:50:00,-36.1023,144.6865,Echuca,VIC,4.3,Report of golf ball sized hail along the border area just NW of Echuca. Multiple reports of severe phenomena associated with left-moving storm in northern Victoria.,
4073,2015-12-08 03:20:00,-36.3846,145.4045,SHEPPARTON,VIC,4.3,Switchboard phoned RFC to advise of numerous calls of 'golf-ball sized hail' in the Shepparton area. NULL,
4074,2015-10-31 04:00:00,-36.8596,143.7325,DUNOLLY,VIC,4.3,"Time estimated from RADAR. Numerous reports of golf-ball hail at Dunolly in local media forwarded on by storm-spotter. Reports of damage to cars, pergolas, skylights, etc. Large hail reported at Dunolly.",
4075,2015-06-21 00:00:00,-33.6931,115.0375,YALLINGUP,WA,1.0,NULL A strong cold front moved over the southwest of WA during 21 June producing strong wind gusts and heavy rain throughout the South West Land Division (SWLD). The Geraldton to Albany westerly pressure gradient reached a peak of approximately 15 hPa at around 1400 UTC. A northwest cloud band ahead of the frontal system brought widespread rainfall (to 9 am WST Sunday 21 June) to most of the SWLD. Water damage and tree branches down were reported from the Lower Southwest area. A fallen tree damaged a house in Yallingup. Minor damage to fences and signs was reported from the Great Southern. Small hail was also reported.,
4076,2015-08-08 00:00:00,0.0000,0.0000,,WA,0.6,"NULL The passage of a cold front and cold pool produced marginal severe wind gusts and smail hail over southwest WA. DFES reported about a dozen RFA's from the metropolitan area, mostly for water inundation. Snow was reported from Bluff Knoll.",
4077,2015-10-17 00:00:00,0.0000,0.0000,DUNROCK,WA,2.9,NULL An area of thunderstorms formed to the east of the surface trough through eastern parts of the SWLD and the Goldfields. Hail up to 3 cm was reported from around Dunrock (southeast of Hyden) in the Great Sotuhern and up to 50 % crop loss at some places. Leonora recorded a 49 knot wind gust at 0810 UTC ( 4.10 pm WST).,
4078,2015-10-25 00:00:00,-31.2272,119.3267,SOUTHERN CROSS,WA,0.0,NULL An surface trough combined with an upper trough to produce an active area of thunderstorms from the Interior down to the Great Southern. Warburton AWS reported a 53 knot wind gust at 0440 UTC. Kalgoorlie radar showed a possible super cell to the west at around 1000 UTC. Crop damage from hail was reported from around the Southern Cross area.,
4079,2013-04-17 06:50:00,-26.1901,152.6655,GYMPIE,QLD,2.0,2cm hail was reported at Gympie at 4:50pm. NULL,
4080,2013-09-17 02:10:00,-27.9726,153.1977,MOUNT TAMBORINE,QLD,2.5,20c piece sized hail reported from Mt Tamborine (2.5cm) NULL,
4081,2013-09-17 02:10:00,-27.9167,153.3000,OXENFORD,QLD,3.0,50c piece sized hail reported from from Oxenford (3cm) NULL,
4082,2013-09-22 05:00:00,-24.9520,152.0608,BULLYARD,QLD,2.0,2cm hail reported at Bullyard. NULL,
4083,2013-09-22 05:30:00,-25.2651,152.3761,ISIS RIVER,QLD,6.0,"Large Hail photographed near the Isis River, 10km south of Childers. NULL",
4084,2013-09-22 05:50:00,-25.2365,152.2774,CHILDERS,QLD,7.0,7cm hail reported near Childers. NULL,
4085,2013-09-29 04:30:00,-26.1901,152.6655,GYMPIE,QLD,2.0,"Hail approx. 2cm reported at Cedar Tree Pocket, east of Gympie, approximately 2:30pm. NULL",
4086,2013-09-29 04:45:00,-26.1583,152.8347,WOLVI,QLD,3.0,"Hail approx. 3cm reported at Wolvi, ENE of Gympie, at about 2:45pm. NULL",
4087,2013-10-03 05:45:00,-24.3273,151.5586,MIRIAM VALE,QLD,2.4,10 cent piece sized hail at Miriam Vale approx. 4pm (radar shows approx. 3:45pm). NULL,
4088,2013-10-03 07:45:00,-23.3781,150.5136,ROCKHAMPTON,QLD,2.4,Hail the size of "5 or 10 cent pieces" at Rockhampton at 5:45pm local. NULL,
4089,2013-10-18 04:05:00,-27.4340,151.7211,OAKEY,QLD,2.4,Hail approx. 10 cent piece sized at Oakey at 0405UTC. NULL,
4090,2013-10-29 06:50:00,-26.6709,152.0003,NANANGO,QLD,2.9,Hail at Nanango size of 20 cent piece on 29/10/2013. NULL,
4091,2013-11-01 04:13:00,-22.2757,148.0458,WINCHESTER,QLD,5.3,EWA instigated at 2:13pm for a thunderstorm 46km NNE of Clermont for the potential of large hail >4cm based on the 0404UTC Emerald radar scan. WDSS suggested 5.3cm hail on this scan. NULL,
4092,2013-11-01 05:40:00,-23.2021,148.2694,CRINUM,QLD,7.3,Golf ball sized hail observed at Crinum Mine (north of Emerald) NULL,
4093,2013-11-10 04:10:00,-27.6734,153.0969,MARSDEN,QLD,4.3,Report of golf ball sized hail at Marsden at ~2:10pm NULL,
4094,2013-11-10 04:25:00,-27.6776,153.1344,LOGANLEA,QLD,4.0,2-4cm hail at Kingston and Loganlea NULL,
4095,2013-11-11 08:30:00,-28.6548,151.9350,STANTHORPE,QLD,4.3,Golf Ball sized hail to the west of Stanthorpe at ~ 7pm (radar shows ~6:30pm). NULL,
4096,2013-11-13 00:00:00,-27.5612,152.2755,GATTON,QLD,4.0,~3-4cm hail reported at Gatton NULL,
4097,2013-11-13 00:00:00,-27.5612,152.2755,Ramsay,QLD,4.3,Golf ball sized hail observed at Ramsay NULL,
4098,2013-11-13 00:00:00,-27.5592,151.9536,TOOWOOMBA,QLD,3.0,2-3cm hail south of Tbar NULL,
4099,2013-11-13 06:06:00,-27.6315,152.3939,LAIDLEY,QLD,4.3,marble to golf ball sized hail near Laidley. NULL,
4100,2013-11-15 07:10:00,-25.9345,152.6380,GLENWOOD,QLD,6.7,Golfball to Tennisball sized hail near Glenwood (west of Hervey Bay) NULL,
4101,2013-11-15 03:50:00,-26.1901,152.6655,GYMPIE,QLD,4.3,50c piece and Golfball sized hail near Gympie NULL,
4102,2013-11-16 03:20:00,-27.7465,153.0302,MUNRUBEN,QLD,9.7,Cricket ball to Softball size hail at Munruben (near Greenbank) (Time estimated from radar) NULL,
4103,2013-11-16 03:06:00,-26.5834,153.0955,MARCOOLA,QLD,6.7,Tennis Ball sized hail in Marcoola (Time estimated from radar) NULL,
4104,2013-11-16 03:00:00,-26.6554,153.0933,MAROOCHYDORE,QLD,7.2,Tennis to Cricket ball sized hail (possibly softball size) in Maroochydore (Time estimated from radar) NULL,
4105,2013-11-16 02:20:00,-26.7581,152.8513,MALENY,QLD,6.7,Golf to tennis ball sized hail in Maleny (Time estimated from radar) NULL,
4106,2013-11-16 04:55:00,-25.9076,153.0888,RAINBOW BEACH,QLD,4.0,3-4cm Hail Rainbow Beach (Time estimated from radar) NULL,
4107,2013-11-16 04:05:00,-26.7654,152.9613,MOOLOOLAH,QLD,9.0,7-9cm Mooloolah Valley (Time estimated from radar) NULL,
4108,2013-11-16 03:35:00,-27.7154,152.9511,GREENBANK,QLD,5.0,4-5cm hail reported from Greenbank (Time estimated from radar) NULL,
4109,2013-11-16 03:20:00,-27.7154,152.9511,GREENBANK,QLD,4.0,4cm hail reported from Jimboomba (Time estimated from radar) NULL,
4110,2013-11-16 03:00:00,-26.6234,153.0927,MUDJIMBA,QLD,9.0,8-9cm hail reported from Mudjimba (Time estimated from radar) NULL,
4111,2016-01-03 03:00:00,-36.7756,144.2593,BENDIGO,VIC,2.0,Social media report (Twitter) showing hail that appears around 2cm in size 'near Bendigo'. NULL,
4112,2016-01-22 06:00:00,-35.7303,142.3623,HOPETOUN,VIC,3.2,Report on Twitter of 50c size hail NW of Hopetoun. NULL,
4113,2013-11-18 05:45:00,-27.9401,153.3177,PACIFIC PINES,QLD,4.3,"Golf Ball size hail - Pacific Pines, Gold coast (time estimated from radar) NULL",
4114,2013-11-18 06:00:00,-27.8723,153.3147,COOMERA,QLD,7.4,"Pool ball to baseball sized hail, smashed windows, at Coomera (time estimated from radar) NULL",
4115,2013-11-18 06:30:00,-27.4484,153.0122,KELVIN GROVE,QLD,2.4,10C size hail at Kelvin Grove (time estimated from radar) NULL,
4116,2013-11-18 06:30:00,-27.3667,152.8667,SAMFORD VALLEY,QLD,4.0,3-4cm hail at Canungra (time estimated from radar) NULL,
4117,2013-11-18 06:00:00,-27.9167,153.3000,OXENFORD,QLD,4.0,3-4cm hail at Oxenford near Coomera (time estimated from radar) NULL,
4118,2013-11-18 05:20:00,-28.0195,153.1652,CANUNGRA,QLD,4.0,3-4cm hail at Canungra (time estimated from radar) NULL,
4119,2013-11-18 05:05:00,-27.9881,152.9958,BEAUDESERT,QLD,3.0,2-3 cm sized hail at Beadesert (time estimated from radar) NULL,
4120,2013-11-18 05:00:00,-26.5606,152.9563,YANDINA,QLD,4.3,Possible golf ball sized hail at Yandina (time estimated from radar) NULL,
4121,2013-11-23 06:00:00,-28.4162,151.0800,INGLEWOOD,QLD,2.0,2cm hail observed at Inglewood at 4pm NULL,
4122,2013-11-23 06:30:00,-27.6229,152.7336,LEICHHARDT,QLD,2.0,2cm hail observed at Leichardt (near Ipswich). (time estimated from radar) NULL,
4123,2013-11-23 07:20:00,-28.1615,151.6975,THANE,QLD,4.3,Marble to golf ball sized hail observed at Thane (near Warwick) at 5:20pm NULL,
4124,2013-11-24 07:00:00,-27.6317,153.1552,DAISY HILL,QLD,3.0,3cm hail observed at Daisy hill at 5:00pm. NULL,
4125,2013-11-24 04:30:00,-27.4484,153.1302,HEMMANT,QLD,4.3,Golf ball size hail observed at Hemmant (time estimated from radar). NULL,
4126,2013-11-24 04:10:00,-27.4512,153.1538,WYNNUM WEST,QLD,4.3,Golf ball size hail observed at Wynnum West at 2:10pm. NULL,
4127,2013-11-13 02:25:00,-27.5848,151.9911,RANGEVILLE,QLD,2.4,Storm spotter reported 10 cent piece sized hail at 4:25pm on 13/11/13 at Rangeville Toowoomba NULL,
4128,2013-11-12 04:30:00,-27.7168,150.3703,MOONIE,QLD,2.0,"2cm hail, structural damage observed at Moonie at 2:30pm on the 12th November 2013 NULL",
4129,2013-12-13 04:00:00,-27.6776,153.0594,HERITAGE PARK,QLD,3.0,3cm hail reported in the early afternoon (2pm) at Heritage Park. NULL,
4130,2013-12-14 07:40:00,-27.9998,152.6816,BOONAH,QLD,4.5,4.5cm ized hail reported near Boonah at around 5:40pm. NULL,
4131,2013-12-14 06:40:00,-28.2795,152.7050,MOUNT BARNEY,QLD,4.3,Golf ball sized hail reported at Mt Barney (time estimated form radar) NULL,
4132,2013-12-16 06:40:00,-28.4895,151.9708,DALVEEN,QLD,4.0,4cm Hail reported from Dalveen. NULL,
4133,2013-12-27 04:20:00,-26.3556,152.6722,Kilcoy,QLD,4.3,Golf ball size hail observed at Kilcoy. (time estimated from radar) NULL,
4134,2013-12-30 07:30:00,-26.5409,151.8394,KINGAROY,QLD,3.0,3cm hail observed at Kingaroy at 5:30pm NULL,
4135,2013-12-30 07:15:00,-26.6709,152.0002,NANANGO,QLD,2.0,Grape size hail observed at Nanango at 5:15pm NULL,
4136,2013-12-30 07:00:00,-26.9818,151.8350,COOYAR,QLD,4.3,Golf ball size hail observed at Cooyar at 5:00pm NULL,
4137,2013-11-14 00:00:00,-27.6315,152.3939,LAIDLEY,QLD,4.3,marble to golf ball sized hail near Laidley. NULL,
4138,2013-11-14 04:30:00,-27.7168,150.3703,MOONIE,QLD,2.0,2cm hail at Moonie at 2:30pm NULL,
4139,2013-12-31 05:30:00,-26.5409,151.8394,KINGAROY,QLD,2.4,10 cent piece sized hail observed at Kingaroy at 3:30 pm NULL,
4140,2013-12-31 05:20:00,-26.6904,151.6550,KUMBIA,QLD,4.3,Golf ball size hail reported at Kumbia (southwest of Kingaroy). (time estimated from radar). NULL,
4141,2013-12-31 07:35:00,-27.6609,151.9039,VALE VIEW,QLD,4.3,Golf ball size hail observed at Vale View (south of Toowoomba) at 5:35pm. NULL,
4142,2013-12-31 07:50:00,-27.6609,151.9039,VALE VIEW,QLD,2.4,10 cent pience size hail observed south of Toowoomba at 5:50pm NULL,
4143,2014-01-22 05:00:00,-27.7462,152.6666,MUTDAPILLY,QLD,4.0,Hail up to 2-4cm was recorded near Mutdapilly around 3pm. NULL,
4144,2014-01-22 06:30:00,-28.6548,151.9350,STANTHORPE,QLD,3.0,2-3cm hail reported at Stanthope around 4:30pm NULL,
